0,135,2261,22,2352,31,1049,27,380,18,1,0,1850,7,710,91,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,1241,8,0,0,296,80,29,1,19,1,2,0,0,0,22,0,25,0,7,2,19,0,6,0,1,0,3,0,6413,35,203,2,368,1,360,4,49,3,170,14,1973,82,36,23,517,30,247,14,0,0,104,0,848,6,1,0,98,0,0,0,4,0,1,0,0,0,1,0,0,0,1,1,0,1,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,71,11,35,8,13,1,0,0,9,5,3,0,0,0,0,0,4,0,41,3,9,4,3,1,0,0,0,0,63,32,1,0,10,0,1,0,17,4,6,0,1,0,0,1
135,0,18,1335,6,1895,35,1396,6,185,0,0,22,960,120,1444,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,40,615,0,0,170,694,7,13,3,3,0,0,0,2,1,5,0,56,1,2,2,30,0,6,0,0,0,3,173,3516,12,141,7,152,2,1252,0,154,29,1058,239,1088,12,101,90,394,64,299,0,0,3,75,9,619,0,2,0,40,0,0,0,1,0,0,0,0,5,0,1,0,0,0,1,1,2,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25,98,9,81,6,30,0,1,3,21,0,4,1,0,0,0,2,6,15,73,1,26,1,2,0,0,0,0,38,15,1,1,2,1,0,5,7,38,1,7,1,0,0,3
2261,18,0,125,6017,108,282,15,883,51,326,3,109,3,2165,57,8,2,2781,101,379,23,21,8,37,9,39,1,178,9,6,2,901,21,0,0,340,48,5,0,7,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,1,0,0,1,227,1,14,1,31,0,51,0,5,0,11,1,297,2,29,30,493,42,196,15,0,0,9,0,90,1,43,2,8,0,0,0,6,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,1,23,4,20,1,6,0,0,0,3,0,0,0,0,0,0,0,2,0,11,0,0,1,1,0,29,9,22,43,286,85,2,0,3,0,2,0,8,3,3,1,2,0,0,1
22,1335,125,0,69,6705,23,369,28,506,22,284,5,66,66,2702,37,47,192,1562,18,161,11,43,9,267,2,621,32,219,0,27,47,466,0,0,31,614,0,33,1,3,0,0,0,23,0,0,0,9,0,0,0,3,0,1,0,0,0,3,7,84,2,13,0,15,1,103,0,11,0,212,12,137,14,247,30,709,13,191,0,0,0,11,0,32,9,39,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,15,1,15,1,14,0,2,0,8,0,1,0,0,0,0,0,1,1,10,1,2,1,0,62,26,108,174,139,482,0,1,1,1,0,8,2,11,0,12,0,0,0,0
2352,6,6017,69,0,70,832,12,3119,27,805,3,258,0,564,27,2,3,330,56,73,19,10,9,27,6,118,3,189,6,17,1,1218,8,0,0,77,27,1,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,239,1,17,0,19,0,12,0,1,0,7,2,21,0,28,33,366,32,116,5,0,0,8,0,25,0,29,2,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,10,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,4,0,2,0,0,0,0,0,16,2,22,13,122,67,0,0,2,0,1,0,6,0,0,1,0,0,0,0
31,1895,108,6705,70,0,23,1045,50,2567,26,1245,9,117,138,880,39,29,121,301,13,34,6,32,2,198,1,599,25,322,2,107,72,946,0,0,61,313,3,10,1,6,1,0,0,45,2,1,0,12,0,0,0,3,0,0,0,0,0,3,10,151,0,36,0,23,0,126,0,7,4,111,20,46,21,487,43,910,23,344,0,0,1,42,0,45,4,48,1,2,0,1,1,4,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,2,35,2,30,4,11,0,1,1,13,1,6,0,0,0,0,0,0,3,24,1,11,0,1,53,9,65,53,148,197,0,0,2,9,1,9,2,27,2,17,0,0,0,0
1049,35,282,23,832,23,0,23,1816,11,0,0,1692,8,559,59,0,1,30,4,0,0,0,0,0,0,0,0,0,0,0,0,844,3,0,0,193,41,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,365,3,9,0,12,0,22,2,1,0,11,1,162,9,65,8,38,18,21,11,0,0,4,0,15,1,23,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,2,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,69,34,0,0,0,0,0,0,2,0,0,1,0,0,0,0
27,1396,15,369,12,1045,23,0,11,2548,0,57,6,1656,85,818,0,2,4,19,0,0,0,0,0,2,0,0,0,0,0,1,10,1420,0,0,34,294,0,6,2,6,0,0,0,1,0,1,0,9,0,0,0,4,0,1,0,0,0,0,13,368,0,17,1,15,0,105,0,5,3,60,26,128,13,260,24,367,9,93,0,0,0,11,1,18,1,5,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,35,0,20,1,10,0,1,0,8,0,0,0,0,0,0,0,3,1,36,0,10,0,0,0,0,0,0,56,45,0,0,2,1,0,4,1,10,0,2,0,0,2,0
380,6,883,28,3119,50,1816,11,0,26,2170,1,362,0,424,42,0,1,207,21,0,1,1,2,0,1,2,0,92,0,71,0,1335,5,0,0,163,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,17,1,3,0,8,0,0,0,2,0,17,3,72,37,107,19,25,14,0,0,1,0,1,0,103,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,3,123,42,0,0,1,1,0,1,3,1,0,1,0,1,0,0
18,185,51,506,27,2567,11,2548,26,0,1,1109,6,245,60,348,1,11,40,96,1,3,0,1,0,8,0,10,0,50,0,38,13,1745,0,0,41,227,1,4,0,3,0,0,0,15,0,0,0,4,0,0,0,1,0,1,0,0,0,0,8,157,1,12,1,6,0,32,0,2,3,31,3,26,3,472,23,497,10,167,0,0,0,8,0,2,0,25,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8,3,34,0,14,2,16,0,0,0,13,0,5,0,0,0,0,0,0,1,24,0,8,0,1,0,2,4,3,75,98,0,0,0,0,1,10,0,16,0,7,0,1,0,0
